"variable" "sex" "age_adult" "ht.code" "count_n_" "n_denom" "rate_strat" "year" "aggr_level"
"prevalence" "m" "<18" 2 2379 599519 396.818115856211 2015 "age_sex"
"prevalence" "m" "<18" 3 1295 599519 216.006498542999 2015 "age_sex"
"prevalence" "m" "<18" 4 7944 599519 1325.06225824369 2015 "age_sex"
"incidence" "f" "18+" 1 27 2278237 1.18512692050915 2015 "age_sex"
"incidence" "f" "18+" 2 58 2278237 2.54582819961224 2015 "age_sex"
"incidence" "f" "18+" 3 16 2278237 0.702297434375791 2015 "age_sex"
"incidence" "f" "18+" 4 100 2278237 4.3893589648487 2015 "age_sex"
"incidence" "f" "<18" 1 388 570363 68.0268530742702 2015 "age_sex"
"incidence" "f" "<18" 2 155 570363 27.1756758415255 2015 "age_sex"
"incidence" "f" "<18" 3 76 570363 13.3248475093931 2015 "age_sex"
"incidence" "f" "<18" 4 596 570363 104.494856784188 2015 "age_sex"
"incidence" "m" "18+" 1 15 2211521 0.678266224919411 2015 "age_sex"
"incidence" "m" "18+" 2 51 2211521 2.306105164726 2015 "age_sex"
"incidence" "m" "18+" 3 NA 2211521 NA 2015 "age_sex"
"incidence" "m" "18+" 4 74 2211521 3.34611337626909 2015 "age_sex"
"incidence" "m" "<18" 1 335 599519 55.8781289667217 2015 "age_sex"
"incidence" "m" "<18" 2 211 599519 35.1948812297859 2015 "age_sex"
"incidence" "m" "<18" 3 70 599519 11.6760269482702 2015 "age_sex"
"incidence" "m" "<18" 4 598 599519 99.7466302152225 2015 "age_sex"
"opr" "f" "18+" 1 54 2278237 2.3702538410183 2015 "age_sex"
"opr" "f" "18+" 2 79 2278237 3.46759358223047 2015 "age_sex"
"opr" "f" "18+" 3 57 2278237 2.50193460996376 2015 "age_sex"
"opr" "f" "18+" 4 190 2278237 8.33978203321252 2015 "age_sex"
"opr" "f" "<18" 1 56 570363 9.81830869113179 2015 "age_sex"
"opr" "f" "<18" 2 42 570363 7.36373151834884 2015 "age_sex"
"opr" "f" "<18" 3 84 570363 14.7274630366977 2015 "age_sex"
"opr" "f" "<18" 4 182 570363 31.9095032461783 2015 "age_sex"
"opr" "m" "18+" 1 66 2211521 2.98437138964541 2015 "age_sex"
"opr" "m" "18+" 2 141 2211521 6.37570251424246 2015 "age_sex"
"opr" "m" "18+" 3 103 2211521 4.65742807777995 2015 "age_sex"
"opr" "m" "18+" 4 310 2211521 14.0175019816678 2015 "age_sex"
"opr" "m" "<18" 1 32 599519 5.33761231920923 2015 "age_sex"
"opr" "m" "<18" 2 65 599519 10.8420250233938 2015 "age_sex"
"opr" "m" "<18" 3 95 599519 15.8460365726524 2015 "age_sex"
"opr" "m" "<18" 4 192 599519 32.0256739152554 2015 "age_sex"
"opr_patients" "f" "18+" 1 54 2278237 2.3702538410183 2015 "age_sex"
"opr_patients" "f" "18+" 2 69 2278237 3.0286576857456 2015 "age_sex"
"opr_patients" "f" "18+" 3 34 2278237 1.49238204804856 2015 "age_sex"
"opr_patients" "f" "18+" 4 157 2278237 6.89129357481245 2015 "age_sex"
"opr_patients" "f" "<18" 1 51 570363 8.94167398656645 2015 "age_sex"
"opr_patients" "f" "<18" 2 34 570363 5.9611159910443 2015 "age_sex"
"opr_patients" "f" "<18" 3 61 570363 10.6949433956971 2015 "age_sex"
"opr_patients" "f" "<18" 4 146 570363 25.5977333733079 2015 "age_sex"
"opr_patients" "m" "18+" 1 59 2211521 2.66784715134968 2015 "age_sex"
"opr_patients" "m" "18+" 2 119 2211521 5.38091205102732 2015 "age_sex"
"opr_patients" "m" "18+" 3 52 2211521 2.35132291305396 2015 "age_sex"
"opr_patients" "m" "18+" 4 230 2211521 10.400082115431 2015 "age_sex"
"opr_patients" "m" "<18" 1 32 599519 5.33761231920923 2015 "age_sex"
"opr_patients" "m" "<18" 2 49 599519 8.17321886378914 2015 "age_sex"
"opr_patients" "m" "<18" 3 77 599519 12.8436296430972 2015 "age_sex"
"opr_patients" "m" "<18" 4 158 599519 26.3544608260956 2015 "age_sex"
"prevalence" "f" "18+" 1 6012 2300232 261.364940579907 2016 "age_sex"
"prevalence" "f" "18+" 2 4392 2300232 190.937261980531 2016 "age_sex"
"prevalence" "f" "18+" 3 1882 2300232 81.8178340271764 2016 "age_sex"
"prevalence" "f" "18+" 4 11039 2300232 479.908113616366 2016 "age_sex"
"prevalence" "f" "<18" 1 5434 569025 954.966829225429 2016 "age_sex"
"prevalence" "f" "<18" 2 1980 569025 347.963621984974 2016 "age_sex"
"prevalence" "f" "<18" 3 972 569025 170.818505338078 2016 "age_sex"
"prevalence" "f" "<18" 4 7765 569025 1364.61491147138 2016 "age_sex"
"prevalence" "m" "18+" 1 5007 2239449 223.581782840333 2016 "age_sex"
"prevalence" "m" "18+" 2 4699 2239449 209.828399753689 2016 "age_sex"
"prevalence" "m" "18+" 3 1851 2239449 82.6542600434303 2016 "age_sex"
"prevalence" "m" "18+" 4 10540 2239449 470.651486146816 2016 "age_sex"
"prevalence" "m" "<18" 1 5059 598423 845.388629781943 2016 "age_sex"
"prevalence" "m" "<18" 2 2402 598423 401.388315622896 2016 "age_sex"
"prevalence" "m" "<18" 3 1276 598423 213.227098557375 2016 "age_sex"
"prevalence" "m" "<18" 4 8045 598423 1344.36677734646 2016 "age_sex"
"incidence" "f" "18+" 1 32 2300232 1.39116402171607 2016 "age_sex"
"incidence" "f" "18+" 2 64 2300232 2.78232804343214 2016 "age_sex"
"incidence" "f" "18+" 3 19 2300232 0.826003637893917 2016 "age_sex"
"incidence" "f" "18+" 4 113 2300232 4.91254795168487 2016 "age_sex"
"incidence" "f" "<18" 1 369 569025 64.8477659153816 2016 "age_sex"
"incidence" "f" "<18" 2 115 569025 20.2100083476121 2016 "age_sex"
"incidence" "f" "<18" 3 46 569025 8.08400333904486 2016 "age_sex"
"incidence" "f" "<18" 4 521 569025 91.5601247748341 2016 "age_sex"
"incidence" "m" "18+" 1 23 2239449 1.0270383473792 2016 "age_sex"
"incidence" "m" "18+" 2 46 2239449 2.0540766947584 2016 "age_sex"
"incidence" "m" "18+" 3 NA 2239449 NA 2016 "age_sex"
"incidence" "m" "18+" 4 76 2239449 3.3936919304704 2016 "age_sex"
"incidence" "m" "<18" 1 356 598423 59.4896920740012 2016 "age_sex"
"incidence" "m" "<18" 2 181 598423 30.2461636668377 2016 "age_sex"
"incidence" "m" "<18" 3 60 598423 10.0263525967418 2016 "age_sex"
"incidence" "m" "<18" 4 582 598423 97.2556201883952 2016 "age_sex"
"opr" "f" "18+" 1 69 2300232 2.99969742182528 2016 "age_sex"
"opr" "f" "18+" 2 76 2300232 3.30401455157567 2016 "age_sex"
"opr" "f" "18+" 3 68 2300232 2.95622354614665 2016 "age_sex"
"opr" "f" "18+" 4 213 2300232 9.25993551954759 2016 "age_sex"
"opr" "f" "<18" 1 50 569025 8.78696015113571 2016 "age_sex"
"opr" "f" "<18" 2 28 569025 4.920697684636 2016 "age_sex"
"opr" "f" "<18" 3 75 569025 13.1804402267036 2016 "age_sex"
"opr" "f" "<18" 4 153 569025 26.8880980624753 2016 "age_sex"
"opr" "m" "18+" 1 88 2239449 3.9295380247552 2016 "age_sex"
"opr" "m" "18+" 2 169 2239449 7.54649916117759 2016 "age_sex"
"opr" "m" "18+" 3 56 2239449 2.5006151066624 2016 "age_sex"
"opr" "m" "18+" 4 313 2239449 13.9766522925952 2016 "age_sex"
"opr" "m" "<18" 1 43 598423 7.1855526943316 2016 "age_sex"
"opr" "m" "<18" 2 73 598423 12.1987289927025 2016 "age_sex"
"opr" "m" "<18" 3 99 598423 16.5434817846239 2016 "age_sex"
"opr" "m" "<18" 4 215 598423 35.927763471658 2016 "age_sex"
"opr_patients" "f" "18+" 1 68 2300232 2.95622354614665 2016 "age_sex"
"opr_patients" "f" "18+" 2 59 2300232 2.564958665039 2016 "age_sex"
"opr_patients" "f" "18+" 3 36 2300232 1.56505952443058 2016 "age_sex"
"opr_patients" "f" "18+" 4 163 2300232 7.08624173561623 2016 "age_sex"
"opr_patients" "f" "<18" 1 49 569025 8.611220948113 2016 "age_sex"
"opr_patients" "f" "<18" 2 25 569025 4.39348007556786 2016 "age_sex"
"opr_patients" "f" "<18" 3 56 569025 9.841395369272 2016 "age_sex"
"opr_patients" "f" "<18" 4 130 569025 22.8460963929529 2016 "age_sex"
"opr_patients" "m" "18+" 1 73 2239449 3.2597304068992 2016 "age_sex"
"opr_patients" "m" "18+" 2 142 2239449 6.3408454490368 2016 "age_sex"
"opr_patients" "m" "18+" 3 35 2239449 1.562884441664 2016 "age_sex"
"opr_patients" "m" "18+" 4 250 2239449 11.1634602976 2016 "age_sex"
"opr_patients" "m" "<18" 1 34 598423 5.68159980482034 2016 "age_sex"
"opr_patients" "m" "<18" 2 42 598423 7.01844681771924 2016 "age_sex"
"opr_patients" "m" "<18" 3 75 598423 12.5329407459272 2016 "age_sex"
"opr_patients" "m" "<18" 4 151 598423 25.2329873684668 2016 "age_sex"
"prevalence" "f" "18+" 1 6348 2319249 273.709291240397 2017 "age_sex"
"prevalence" "f" "18+" 2 4735 2319249 204.160915882684 2017 "age_sex"
"prevalence" "f" "18+" 3 1974 2319249 85.1137588072691 2017 "age_sex"
"prevalence" "f" "18+" 4 11742 2319249 506.284577464515 2017 "age_sex"
"prevalence" "f" "<18" 1 5556 569256 976.01079303512 2017 "age_sex"
"prevalence" "f" "<18" 2 1932 569256 339.390362156921 2017 "age_sex"
"prevalence" "f" "<18" 3 958 569256 168.289837963939 2017 "age_sex"
"prevalence" "f" "<18" 4 7837 569256 1376.70924856304 2017 "age_sex"
"prevalence" "m" "18+" 1 5311 2261091 234.886610047981 2017 "age_sex"
"prevalence" "m" "18+" 2 5153 2261091 227.898832908538 2017 "age_sex"
"prevalence" "m" "18+" 3 1932 2261091 85.4454774266051 2017 "age_sex"
"prevalence" "m" "18+" 4 11312 2261091 500.289462034036 2017 "age_sex"
"prevalence" "m" "<18" 1 5196 598965 867.496431344068 2017 "age_sex"
"prevalence" "m" "<18" 2 2414 598965 403.028557595185 2017 "age_sex"
"prevalence" "m" "<18" 3 1280 598965 213.701969230256 2017 "age_sex"
"prevalence" "m" "<18" 4 8203 598965 1369.52910437171 2017 "age_sex"
"incidence" "f" "18+" 1 39 2319249 1.68157882142021 2017 "age_sex"
"incidence" "f" "18+" 2 77 2319249 3.32004023716298 2017 "age_sex"
"incidence" "f" "18+" 3 13 2319249 0.560526273806737 2017 "age_sex"
"incidence" "f" "18+" 4 129 2319249 5.56214533238992 2017 "age_sex"
"incidence" "f" "<18" 1 324 569256 56.9163961381171 2017 "age_sex"
"incidence" "f" "<18" 2 194 569256 34.0795705271442 2017 "age_sex"
"incidence" "f" "<18" 3 52 569256 9.13473024438917 2017 "age_sex"
"incidence" "f" "<18" 4 554 569256 97.3200106806077 2017 "age_sex"
"incidence" "m" "18+" 1 22 2261091 0.972981627011031 2017 "age_sex"
"incidence" "m" "18+" 2 51 2261091 2.25554831716194 2017 "age_sex"
"incidence" "m" "18+" 3 NA 2261091 NA 2017 "age_sex"
"incidence" "m" "18+" 4 74 2261091 3.27275638176438 2017 "age_sex"
"incidence" "m" "<18" 1 371 598965 61.9401801440819 2017 "age_sex"
"incidence" "m" "<18" 2 227 598965 37.8987086056781 2017 "age_sex"
"incidence" "m" "<18" 3 63 598965 10.5181437980516 2017 "age_sex"
"incidence" "m" "<18" 4 648 598965 108.186621922817 2017 "age_sex"
"opr" "f" "18+" 1 109 2319249 4.6997972188411 2017 "age_sex"
"opr" "f" "18+" 2 78 2319249 3.36315764284042 2017 "age_sex"
"opr" "f" "18+" 3 54 2319249 2.32833990658183 2017 "age_sex"
"opr" "f" "18+" 4 241 2319249 10.3912947682633 2017 "age_sex"
"opr" "f" "<18" 1 53 569256 9.31039813370434 2017 "age_sex"
"opr" "f" "<18" 2 34 569256 5.97270823671599 2017 "age_sex"
"opr" "f" "<18" 3 84 569256 14.7561027024748 2017 "age_sex"
"opr" "f" "<18" 4 171 569256 30.0392090728952 2017 "age_sex"
"opr" "m" "18+" 1 138 2261091 6.10324838761465 2017 "age_sex"
"opr" "m" "18+" 2 204 2261091 9.02219326864775 2017 "age_sex"
"opr" "m" "18+" 3 86 2261091 3.8034736328613 2017 "age_sex"
"opr" "m" "18+" 4 428 2261091 18.9289152891237 2017 "age_sex"
"opr" "m" "<18" 1 37 598965 6.17732254806207 2017 "age_sex"
"opr" "m" "<18" 2 62 598965 10.3511891345905 2017 "age_sex"
"opr" "m" "<18" 3 112 598965 18.6989223076474 2017 "age_sex"
"opr" "m" "<18" 4 211 598965 35.2274339902999 2017 "age_sex"
"opr_patients" "f" "18+" 1 95 2319249 4.09615353935692 2017 "age_sex"
"opr_patients" "f" "18+" 2 59 2319249 2.54392693496904 2017 "age_sex"
"opr_patients" "f" "18+" 3 38 2319249 1.63846141574277 2017 "age_sex"
"opr_patients" "f" "18+" 4 192 2319249 8.27854189006873 2017 "age_sex"
"opr_patients" "f" "<18" 1 45 569256 7.90505501918293 2017 "age_sex"
"opr_patients" "f" "<18" 2 28 569256 4.91870090082494 2017 "age_sex"
"opr_patients" "f" "<18" 3 56 569256 9.83740180164987 2017 "age_sex"
"opr_patients" "f" "<18" 4 129 569256 22.6611577216577 2017 "age_sex"
"opr_patients" "m" "18+" 1 117 2261091 5.17449319819503 2017 "age_sex"
"opr_patients" "m" "18+" 2 146 2261091 6.45705988834594 2017 "age_sex"
"opr_patients" "m" "18+" 3 52 2261091 2.29977475475335 2017 "age_sex"
"opr_patients" "m" "18+" 4 315 2261091 13.9313278412943 2017 "age_sex"
"opr_patients" "m" "<18" 1 34 598965 5.67645855767866 2017 "age_sex"
"opr_patients" "m" "<18" 2 39 598965 6.51123187498435 2017 "age_sex"
"opr_patients" "m" "<18" 3 76 598965 12.6885544230464 2017 "age_sex"
"opr_patients" "m" "<18" 4 149 598965 24.8762448557094 2017 "age_sex"
"prevalence" "f" "18+" 1 6741 2336728 288.480302371521 2018 "age_sex"
"prevalence" "f" "18+" 2 5087 2336728 217.697566854165 2018 "age_sex"
"prevalence" "f" "18+" 3 2040 2336728 87.3015601302334 2018 "age_sex"
"prevalence" "f" "18+" 4 12497 2336728 534.807645562513 2018 "age_sex"
"prevalence" "f" "<18" 1 5613 567920 988.343428651923 2018 "age_sex"
"prevalence" "f" "<18" 2 2005 567920 353.042682067897 2018 "age_sex"
"prevalence" "f" "<18" 3 956 567920 168.333568108184 2018 "age_sex"
"prevalence" "f" "<18" 4 7967 567920 1402.8384279476 2018 "age_sex"
"prevalence" "m" "18+" 1 5631 2278694 247.115233550446 2018 "age_sex"
"prevalence" "m" "18+" 2 5695 2278694 249.923859895186 2018 "age_sex"
"prevalence" "m" "18+" 3 1987 2278694 87.1990710468365 2018 "age_sex"
"prevalence" "m" "18+" 4 12165 2278694 533.858429433702 2018 "age_sex"
"prevalence" "m" "<18" 1 5347 597575 894.783081621554 2018 "age_sex"
"prevalence" "m" "<18" 2 2452 597575 410.325063799523 2018 "age_sex"
"prevalence" "m" "<18" 3 1276 597575 213.529682466636 2018 "age_sex"
"prevalence" "m" "<18" 4 8399 597575 1405.51395222357 2018 "age_sex"
"incidence" "f" "18+" 1 47 2336728 2.01135947358871 2018 "age_sex"
"incidence" "f" "18+" 2 48 2336728 2.05415435600549 2018 "age_sex"
"incidence" "f" "18+" 3 11 2336728 0.470743706584592 2018 "age_sex"
"incidence" "f" "18+" 4 106 2336728 4.53625753617879 2018 "age_sex"
"incidence" "f" "<18" 1 398 567920 70.0802929990139 2018 "age_sex"
"incidence" "f" "<18" 2 151 567920 26.5882518664601 2018 "age_sex"
"incidence" "f" "<18" 3 40 567920 7.04324552753909 2018 "age_sex"
"incidence" "f" "<18" 4 577 567920 101.598816734751 2018 "age_sex"
"incidence" "m" "18+" 1 37 2278694 1.62373710555257 2018 "age_sex"
"incidence" "m" "18+" 2 47 2278694 2.06258497191813 2018 "age_sex"
"incidence" "m" "18+" 3 NA 2278694 NA 2018 "age_sex"
"incidence" "m" "18+" 4 90 2278694 3.94963079729003 2018 "age_sex"
"incidence" "m" "<18" 1 440 597575 73.6309249884952 2018 "age_sex"
"incidence" "m" "<18" 2 202 597575 33.8032882901728 2018 "age_sex"
"incidence" "m" "<18" 3 61 597575 10.2079236915868 2018 "age_sex"
"incidence" "m" "<18" 4 690 597575 115.466677822867 2018 "age_sex"
"opr" "f" "18+" 1 125 2336728 5.34936030209763 2018 "age_sex"
"opr" "f" "18+" 2 91 2336728 3.89433429992708 2018 "age_sex"
"opr" "f" "18+" 3 72 2336728 3.08123153400824 2018 "age_sex"
"opr" "f" "18+" 4 288 2336728 12.3249261360329 2018 "age_sex"
"opr" "f" "<18" 1 53 567920 9.33230032398929 2018 "age_sex"
"opr" "f" "<18" 2 24 567920 4.22594731652345 2018 "age_sex"
"opr" "f" "<18" 3 77 567920 13.5582476405127 2018 "age_sex"
"opr" "f" "<18" 4 154 567920 27.1164952810255 2018 "age_sex"
"opr" "m" "18+" 1 203 2278694 8.90861168722084 2018 "age_sex"
"opr" "m" "18+" 2 280 2278694 12.2877402582356 2018 "age_sex"
"opr" "m" "18+" 3 85 2278694 3.73020686410725 2018 "age_sex"
"opr" "m" "18+" 4 568 2278694 24.9265588095637 2018 "age_sex"
"opr" "m" "<18" 1 54 597575 9.03652261222441 2018 "age_sex"
"opr" "m" "<18" 2 59 597575 9.87323766891185 2018 "age_sex"
"opr" "m" "<18" 3 125 597575 20.9178764171861 2018 "age_sex"
"opr" "m" "<18" 4 238 597575 39.8276366983224 2018 "age_sex"
"opr_patients" "f" "18+" 1 115 2336728 4.92141147792982 2018 "age_sex"
"opr_patients" "f" "18+" 2 73 2336728 3.12402641642502 2018 "age_sex"
"opr_patients" "f" "18+" 3 49 2336728 2.09694923842227 2018 "age_sex"
"opr_patients" "f" "18+" 4 237 2336728 10.1423871327771 2018 "age_sex"
"opr_patients" "f" "<18" 1 43 567920 7.57148894210452 2018 "age_sex"
"opr_patients" "f" "<18" 2 21 567920 3.69770390195802 2018 "age_sex"
"opr_patients" "f" "<18" 3 56 567920 9.86054373855473 2018 "age_sex"
"opr_patients" "f" "<18" 4 120 567920 21.1297365826173 2018 "age_sex"
"opr_patients" "m" "18+" 1 170 2278694 7.4604137282145 2018 "age_sex"
"opr_patients" "m" "18+" 2 203 2278694 8.90861168722084 2018 "age_sex"
"opr_patients" "m" "18+" 3 63 2278694 2.76474155810302 2018 "age_sex"
"opr_patients" "m" "18+" 4 436 2278694 19.1337669735384 2018 "age_sex"
"opr_patients" "m" "<18" 1 49 597575 8.19980755553696 2018 "age_sex"
"opr_patients" "m" "<18" 2 44 597575 7.36309249884952 2018 "age_sex"
"opr_patients" "m" "<18" 3 77 597575 12.8854118729867 2018 "age_sex"
"opr_patients" "m" "<18" 4 170 597575 28.4483119273731 2018 "age_sex"
